id,SKU,Nombre del producto,Modelo,Categoría,Marca,Precio de venta,Costo,Tipo de producto,Unidad de medida,Código de barras,Tipo de producto - Afecta inventario,Imagen del producto
1534,4859,FLEX HUELLA XIAOMI REDMI 4X DORADO,,FLEXOS,,80,39,Inventariable,PZ,100265,true,
1535,4860,FLEX HUELLA XIAOMI REDMI 5 ROSA,,FLEXOS,,30,7,Inventariable,PZ,100258,true,
1536,4861,FLEX HUELLA XIAOMI REDMI 5 DORADO,,FLEXOS,,30,7,Inventariable,PZ,100257,true,
1537,4862,FLEX HUELLA HUAWEI MATE 20 LITE DORADO,,FLEXOS,,30,27,Inventariable,PZ,100267,true,
1538,4863,FLEX HUELLA HUAWEI Y9 2019 DORADO,,FLEXOS,,60,27,Inventariable,PZ,100269,true,
1539,4864,FLEX HUELLA HUAWEI Y9 2019 AZUL,,FLEXOS,,60,17.5,Inventariable,PZ,100268,true,
1540,4865,FLEX HUELLA XIAOMI REDMI NOTE 3 PRO DORADO,,FLEXOS,,30,7,Inventariable,PZ,100259,true,
1541,4876,CHAROLA SIM XIAOMI REDMI 6 PRO MI A2 LITE AZUL,,CHAROLA SIM,,60,50,Inventariable,PZ,100182,true,
1542,4878,CC HUAWEI P30 LITE,,CENTRO CARGA,,50,9.45,Inventariable,PZ,100103,true,
1547,4999,DISPLAY LG G8 *,,DISPLAY COMPLETO,LG,2770,2121,Inventariable,PZ,100005,true,
1549,5051,BATERIA XIAOMI MI 5S / MI 5S PLUS 2015711 2016070 BM37,,BATERIAS,,140,80,Inventariable,PZ,100035,true,
1550,5052,BATERIA XIAOMI REDMI NOTE 8 / NOTE 8T / REDMI 7 / NOTE 6 M1908C3XG M1908C3JH M1908C3JG M1908C3JI M1810F6LGBN46,,BATERIAS,,130,50.5359,Inventariable,PZ,100043,true,
1551,5053,BATERIA XIAOMI REDMI NOTE 7 (M1901F7G / M1901F7H) / REDMI NOTE 7 PRO BN4A,,BATERIAS,,140,48,Inventariable,PZ,100045,true,
1552,5054,BATERIA ZTE Z936 / GRAND X MAX PLUS Z987 Z787 LI3832T43P6HC15435-LI3832T43P6HC15435I,,BATERIAS,,160,80,Inventariable,PZ,100051,true,
1554,5076,CABLE USB LIGHTING + TIPO C + V8 1HR 3.1A,,ACCESORIOS,,70,18,Inventariable,PZ,100074,true,
1556,5078,LENTE CAMARA XIAOMI Mi A3,,LENTE CAMARA,,70,3,Inventariable,PZ,100095,true,
1557,5079,FLEX HUELLA SAMSUNG A30 NEGRO A305,,FLEXOS,,110,88,Inventariable,PZ,100249,true,
1558,5080,CARGADOR SUJETADOR CARRO XIAOMI WIRELESS,,OUTLET,,640,400,Inventariable,PZ,100091,true,
1565,5089,ESPATULA JAKEMI JM-OP12,,HERRAMIENTAS,,100,37,Inventariable,PZ,100234,true,
1566,5090,BOTON FISICO MOTO G7 / G7 PLUS / G7 PLAY / G7 POWER NEGRO,,BOTONES,,30,7,Inventariable,PZ,100069,true,
1567,5091,BOTON FISICO MOTO C NEGRO,,BOTONES,,50,12,Inventariable,PZ,100059,true,
1568,5092,BOTON FISICO MOTO E5 / G6 PLAY PLATA XT1952 XT1922,,BOTONES,,30,5.2,Inventariable,PZ,100067,true,
1569,5093,BOTON FISICO MOTO G5S PLUS NEGRO,,BOTONES,,50,33,Inventariable,PZ,100065,true,
1570,5094,BOTON FISICO MOTO E4 PLUS DORADO,,BOTONES,,50,11,Inventariable,PZ,100062,true,
1571,5095,BOTON FISICO MOTO E4 NEGRO,,BOTONES,,30,7,Inventariable,PZ,100061,true,
1574,5106,TERMOMETRO AQARA BLUETOOTH CRISTAL LIQUIDO,,OUTLET,,400,200,Inventariable,PZ,100370,true,
1575,5107,SENSORES MOVIMIENTO XIAOMI,,OUTLET,,240,120,Inventariable,PZ,100325,true,
1576,511,FIBRA LIMPIADORA PUNTA CAUTIN SUNSHINE SS-599B,,OUTLET,,55,20,Inventariable,PZ,100246,true,
1578,5114,TAPA TRASERA SAMSUNG S23 ULTRA GRIS,,TAPAS Y MARCOS,,130,42.5,Inventariable,PZ,100276,true,
1580,5121,DISPLAY HUAWEI P SMART 2019 IPS POT-LX3.,,DISPLAY COMPLETO,HUAWEI,240,123.8625,Inventariable,PZ,100199,true,
1581,5122,DISPLAY HUAWEI Y9 2019/ Y8S / ENJOY 9 PLUS IPS JKM-LX1 JKM-LX2 JKM-LX3,,DISPLAY COMPLETO,HUAWEI,220,136.7442,Inventariable,PZ,100200,true,
1582,5123,DISPLAY HUAWEI HONOR 10 LITE IPS HRY LX1*,,DISPLAY COMPLETO,HUAWEI,500,274,Inventariable,PZ,100198,true,
1583,5124,DISPLAY IPHONE 6 IPS A1549 A1586 NEGRO,,DISPLAY COMPLETO,APPLE,160,94,Inventariable,PZ,100201,true,
1584,5125,DISPLAY IPHONE 6 IPS A1549 A1586 BLANCO,,DISPLAY COMPLETO,APPLE,180,93,Inventariable,PZ,100202,true,
1585,5126,DISPLAY IPHONE 6S IPS A1633 A1688 NEGRO,,DISPLAY COMPLETO,APPLE,190,96.3375,Inventariable,PZ,100203,true,
1586,5127,DISPLAY IPHONE 6S IPS A1633 A1688 BLANCO,,DISPLAY COMPLETO,APPLE,190,104.0445,Inventariable,PZ,100204,true,
1587,5128,DISPLAY IPHONE 7 PLUS IPS A1661 A1784 NEGRO,,DISPLAY COMPLETO,APPLE,200,119,Inventariable,PZ,100205,true,
1588,5129,DISPLAY IPHONE 7 PLUS IPS A1661 A1784 BLANCO,,DISPLAY COMPLETO,APPLE,210,124.8534,Inventariable,PZ,100206,true,
1591,5134,DISPLAY XIAOMI REDMI 5 IPS MDT1 MDE1,,DISPLAY COMPLETO,XIAOMI,540,348,Inventariable,PZ,100226,true,
1592,5135,DISPLAY XIAOMI POCOPHONE F1 IPS M1805E10A,,DISPLAY COMPLETO,XIAOMI,870,528,Inventariable,PZ,100225,true,
1593,5136,DISPLAY XIAOMI MI A1 / MI 5X IPS,,DISPLAY COMPLETO,XIAOMI,200,109.9899,Inventariable,PZ,100224,true,
1595,5138,CC SAMSUNG A10S A107 M15,,CENTRO CARGA,,90,18.25,Inventariable,PZ,100108,true,
1596,5139,CC SAMSUNG A30S,,CENTRO CARGA,,110,38.5,Inventariable,PZ,100111,true,
1597,5140,CAMARA FRONTAL HUAWEI NOVA 5T M32N01B,,CAMARAS,,400,163,Inventariable,PZ,100077,true,
1598,5141,DISPLAY LG Q7 ALPHA / Q7 / Q7 PLUS IPS Q610FS LM-Q610FA *,,DISPLAY COMPLETO,LG,800,530,Inventariable,PZ,100210,true,
1599,5142,DISPLAY MOTO E5 G6 PLAY IPS XT-1952 XT-1922 NEGRO,,DISPLAY COMPLETO,MOTO,210,110.1,Inventariable,PZ,100212,true,
1600,5143,DISPLAY MOTO E5 G6 PLAY IPS XT-1952 XT-1922 DORADO,,DISPLAY COMPLETO,MOTO,210,113,Inventariable,PZ,100211,true,
1601,5144,BATERIA MOTO Z XT1650 GV30.,,BATERIAS,,130,53.5086,Inventariable,PZ,100029,true,
1603,5146,BATERIA ZTE A520 A521 LI3824T44P4H716043.,,BATERIAS,,130,46,Inventariable,PZ,100048,true,
1604,5147,BATERIA ZTE V8 BV0800 LI3827T44P8H786035.,,BATERIAS,,130,54.39,Inventariable,PZ,100049,true,
1605,5148,BATERIA IPHONE 6S A1633 A1688 A1700 616-00033,,BATERIAS,,140,44.59,Inventariable,PZ,100016,true,
1606,5149,"BATERIA IPHONE 8 A1863, A1905, A1906 616-00357",,BATERIAS,,140,56.48,Inventariable,PZ,100018,true,
1607,5150,BATERIA XIAOMI REDMI 5 PLUS MEG7 MEI7 BN44.,,BATERIAS,,220,80,Inventariable,PZ,100047,true,
1608,5151,BATERIA M4 M2250 SS4450,,BATERIAS,,80,60,Inventariable,PZ,100021,true,
1609,5152,BATERIA MOTO X STYLE XT1570 FX30.,,BATERIAS,,180,77,Inventariable,PZ,100028,true,
1610,5153,BATERIA MOTO E4 / MOTO G4 PLAY / MOTO G5 / MOTO E5 PLAY XT1921 GK40,,BATERIAS,,100,38.65,Inventariable,PZ,100023,true,
1613,5156,LIMPIADOR ULTRASONICO KAISI K-105,,OUTLET,,865,370,Inventariable,PZ,100289,true,
1614,5157,EXTRACTOR HUMO VENTILADOR BAKU,,OUTLET,,520,275,Inventariable,PZ,100244,true,
1616,5159,CC SAMSUNG A20S M12,,CENTRO CARGA,,90,18.25,Inventariable,PZ,100092,true,
1617,5160,BATERIA XIAOMI REDMI NOTE 11S 5G BN5C,,BATERIAS,,220,92,Inventariable,PZ,100275,true,
1619,5162,CONTROL RGB RF AMPLI 1M,,ILUMINACION LED,,30,18,Inventariable,PZ,100192,true,
1621,5165,CC SAMSUNG A32 A326 5G,,CENTRO CARGA,,110,26.46,Inventariable,PZ,100007,true,
1624,5168,DISPLAY XIAOMI REDMI NOTE 5 PRO / NOTE 5 IPS MEG7S MEI7S,,DISPLAY COMPLETO,XIAOMI,220,124,Inventariable,PZ,100382,true,
1625,5169,DISPLAY ZTE Z MAX PRO IPS Z981,,DISPLAY COMPLETO,ZTE,310,167.9025,Inventariable,PZ,100383,true,
1626,5170,CONECTOR JST 3 VIAS PIXEL LED TIRA ELECTRONICA DJ PAR,,ILUMINACION LED,,5,3,Inventariable,PZ,100384,true,
1627,5171,COPLE 4 PIN MACHO MACHO PARA TIRAS LED RGB 5050 5PZ,,ILUMINACION LED,,8,4.8,Inventariable,PZ,100385,true,
1628,5172,CC GOOGLE PIXEL XL,,CENTRO CARGA,,200,100,Inventariable,PZ,100386,true,
1629,5173,BROCHE CONECTOR JUNTA COPLE TIRAS LED UNICOLOR 5PZ,,ILUMINACION LED,,2,1,Inventariable,PZ,100387,true,
1633,5177,AMPLIFICADOR TIRA 1 COLOR SENCILLO,,ILUMINACION LED,,8,4.8,Inventariable,PZ,100391,true,
1637,5181,TAPA TRASERA SAMSUNG M31 AZUL,,TAPAS Y MARCOS,,80,53,Inventariable,PZ,100395,true,
1639,5183,FUENTE PODER 12V 20A S360-12,,OUTLET,,280,130,Inventariable,PZ,100397,true,
1643,5187,BATERIA XIAOMI REDMI 6 PRO (MI A2 LITE) M1804C3DG M1804C3DH M1804C3DI M1804D2SG M1804D2SI BN47,,BATERIAS,,130,22.618,Inventariable,PZ,100401,true,
1644,5188,BATERIA XIAOMI MI 5 PRO / MI 5 PRIME BM22,,BATERIAS,,100,80,Inventariable,PZ,100402,true,
1645,5189,BATERIA XIAOMI NOTE 2 2015051 BM48,,BATERIAS,,130,100,Inventariable,PZ,100403,true,
1647,5191,DISPLAY SAMSUNG J7 PRO LED SM-J730 DORADO,,DISPLAY COMPLETO,SAMSUNG,230,142,Inventariable,PZ,100405,true,
1648,5192,DISPLAY SAMSUNG J7 PRO LED SM-J730 AZUL *,,DISPLAY COMPLETO,SAMSUNG,230,145,Inventariable,PZ,100406,true,
1649,5193,DISPLAY SAMSUNG J7 PRO LED SM-J730 NEGRO,,DISPLAY COMPLETO,SAMSUNG,230,145.66,Inventariable,PZ,100407,true,
1650,5194,ESTACION CALOR YIHUA 858D,,HERRAMIENTAS,,1099,690,Inventariable,PZ,100408,true,
1651,5195,ACTIVADOR BATERIAS GS206,,HERRAMIENTAS,,470,350,Inventariable,PZ,100409,true,
1653,5197,GATEWAY HUB AQARA,,OUTLET,,1200,640,Inventariable,PZ,100411,true,
1654,5198,FLEX ENCENDIDO ZTE A7 2019,,FLEXOS,,80,20,Inventariable,PZ,100412,true,
1655,5199,BATERIA IPHONE 5S 5C A1332 A1431 A1428 A1453 A1528 616-0721,,BATERIAS,,110,47.56,Inventariable,PZ,100413,true,
1656,5200,DISPLAY SAMSUNG A30S (SM-A307FN - SM-A307G) OLED,,DISPLAY COMPLETO,SAMSUNG,530,321.0516,Inventariable,PZ,100414,true,
1657,5201,DISPLAY HUAWEI NOVA 5T / HONOR 20 IPS YAL-L21 YAL-L61 YAL-L71 YAL-L61D YAL-L21 YAL-AL00 YAL-TL00,,DISPLAY COMPLETO,HUAWEI,260,148.635,Inventariable,PZ,100415,true,
1658,5202,DISPLAY HISENSE F19 / H30 LITE IPS HLTE223E HLT223E.,,DISPLAY COMPLETO,HISENSE,650,460,Inventariable,PZ,100416,true,
1659,5203,DISPLAY SAMSUNG A10S IPS SM-A107F SM-A107M.,,DISPLAY COMPLETO,SAMSUNG,200,112.9626,Inventariable,PZ,100417,true,
1660,5204,DISPLAY MOTO E6 PLUS IPS XT-2025.,,DISPLAY COMPLETO,MOTO,190,107.02,Inventariable,PZ,100418,true,
1661,5205,DISPLAY MOTO G7 PLAY IPS XT1952.,,DISPLAY COMPLETO,MOTO,210,116,Inventariable,PZ,100419,true,
1663,5207,DONGLE NCK,,OUTLET,,1210,630,Inventariable,PZ,100421,true,
1664,5208,MULTIMETRO BST 58F,,OUTLET,,350,180,Inventariable,PZ,100422,true,
1666,5210,CC SAMSUNG S8 INALAMBRICO NFC,,CENTRO CARGA,,120,70,Inventariable,PZ,100426,true,
1667,5211,GATEWAY HUB XIAOMI,,OUTLET,,1040,400,Inventariable,PZ,100427,true,
1668,5212,GPS TK403A 4G,,TRANSPORTE,,999,751,Inventariable,PZ,100428,true,
1669,5213,DISPLAY SAMSUNG A7 2018 OLED SM-A750G. *,,DISPLAY COMPLETO,SAMSUNG,1710,1022,Inventariable,PZ,100429,true,
1671,5215,DISPLAY HUAWEI NOVA 2 IPS PIC-AL00 PIC-TL00 PIC-LX9 HWV31 *,NOVA 2,DISPLAY COMPLETO,HUAWEI,100,29,Inventariable,PZ,100431,true,
1672,5216,DISPLAY XIAOMI MI MIX 3 OLED M1810E5A / 5E / 5C,MI MIX 3,DISPLAY COMPLETO,XIAOMI,950,562,Inventariable,PZ,100432,true,
1674,5218,FLEX LCD MAIN 2 SAMSUNG A505 A50 MAIN CTC,A50,FLEXOS,,40,25,Inventariable,PZ,100434,true,
1676,522,DISPLAY IPHONE 11 PRO ORIGINAL A2215 A2217 A2160,,DISPLAY COMPLETO,APPLE,1290,772,Inventariable,PZ,100438,true,
1679,5222,DISPLAY CAMON 12 AIR IPS,,DISPLAY COMPLETO,OTRO,750,431,Inventariable,PZ,100439,true,
1680,5223,DISPLAY MOTO ONE ACTION / ONE VISION IPS XT1970 XT2013.,,DISPLAY COMPLETO,MOTO,870,487.1925,Inventariable,PZ,100440,true,
1681,5224,DISPLAY MOTO ONE ZOOM IPS XT2010.*,,DISPLAY COMPLETO,MOTO,1040,450,Inventariable,PZ,100441,true,
1682,5225,DISPLAY XIAOMI NOTE 6 PRO IPS M1806E7TG M1806E7TH M1806E7TI,,DISPLAY COMPLETO,XIAOMI,640,241,Inventariable,PZ,100442,true,
1684,5227,DISPLAY XIAOMI REDMI OLED K20 PRO / K20 / MI 9T / MI 9T PRO CON HUELLA OLED,,DISPLAY COMPLETO,XIAOMI,870,514,Inventariable,PZ,100444,true,
1687,5230,DISPLAY HISENSE F23 IPS HS-F23,,DISPLAY COMPLETO,HISENSE,220,124.8534,Inventariable,PZ,100447,true,
1688,5231,DISPLAY HISENSE HI 2 IPS,,DISPLAY COMPLETO,HISENSE,480,300,Inventariable,PZ,100448,true,
1689,5232,DISPLAY HISENSE HI 3 IPS,,DISPLAY COMPLETO,HISENSE,390,309,Inventariable,PZ,100449,true,
1690,5233,DISPLAY HISENSE F20 INFINITY IPS HS-F20,,DISPLAY COMPLETO,HISENSE,400,230,Inventariable,PZ,100450,true,
1692,5235,DISPLAY HISENSE IPS L675.*,,DISPLAY COMPLETO,HISENSE,140,100,Inventariable,PZ,100452,true,
1693,5236,DISPLAY HTC 10 LIFESTYLE IPS 825*,,DISPLAY COMPLETO,HTC,250,278,Inventariable,PZ,100453,true,
1694,5237,DISPLAY HTC DESIRE IPS 626 626S 530*,,DISPLAY COMPLETO,HTC,250,204,Inventariable,PZ,100454,true,
1697,5240,DISPLAY HUAWEI G ELITE / HUAWEI Y6 PRO 2017/ P9 LITE IPS SLA-L03 SLA-L02 SLA-L22 NEGRO,,DISPLAY COMPLETO,HUAWEI,180,93.585,Inventariable,PZ,100457,true,
1698,5241,DISPLAY HUAWEI G PLAY MINI IPS CHC-U03 NEGRO*,,DISPLAY COMPLETO,HUAWEI,150,93,Inventariable,PZ,100458,true,
1699,5242,DISPLAY HUAWEI G7 IPS L03 L01 NEGRO*,,DISPLAY COMPLETO,HUAWEI,170,109,Inventariable,PZ,100459,true,
1700,5243,DISPLAY HUAWEI HONOR GX8 IPS RIO-L03 NEGRO*,,DISPLAY COMPLETO,HUAWEI,210,126,Inventariable,PZ,100460,true,
1701,5244,DISPLAY HUAWEI HONOR 8X IPS JSN-L23.,,DISPLAY COMPLETO,HUAWEI,800,490,Inventariable,PZ,100461,true,
1702,5245,DISPLAY HUAWEI NOVA 3 / NOVA 3I IPS PAR-AL00 PAR-LX1M PAR-LX1 PAR-LX9 PAR-TL20 PAR-TL00 INE-LX1 INE-LX1R INE-LX1,,DISPLAY COMPLETO,HUAWEI,240,139.7169,Inventariable,PZ,100462,true,
1703,5246,DISPLAY HUAWEI P20 IPS EML-L09 EML-L29 EML-L22 EML-A00 EML-L03.,,DISPLAY COMPLETO,HUAWEI,420,227.5,Inventariable,PZ,100463,true,
1704,5247,DISPLAY HUAWEI P10 IPS VTR-L29 VTR-AL00 VTR-TL00 VTR-L09 NEGRO*,,DISPLAY COMPLETO,HUAWEI,300,251,Inventariable,PZ,100464,true,
1705,5248,"DISPLAY HUAWEI P10 LITE IPS WAS-LX1, WAS-LX2, WAS-LX3 NEGRO",,DISPLAY COMPLETO,HUAWEI,260,134.8725,Inventariable,PZ,100465,true,
1706,5249,DISPLAY HUAWEI P10 SELFIE IPS BAC-I03 NEGRO,,DISPLAY COMPLETO,HUAWEI,230,118.3575,Inventariable,PZ,100469,true,
1707,5250,DISPLAY HUAWEI G ELITE / HUAWEI Y6 PRO 2017/ P9 LITE IPS SLA-L03 SLA-L02 SLA-L22 BLANCO,,DISPLAY COMPLETO,HUAWEI,180,93.585,Inventariable,PZ,100470,true,
1709,5252,DISPLAY HUAWEI G PLAY MINI IPS CHC-U03 BLANCO*,,DISPLAY COMPLETO,HUAWEI,150,185,Inventariable,PZ,100472,true,
1710,5253,DISPLAY HUAWEI G PLAY MINI IPS CHC-U03 DORADO*,,DISPLAY COMPLETO,HUAWEI,150,168,Inventariable,PZ,100473,true,
1711,5254,DISPLAY HUAWEI G7 IPS L03 L01 BLANCO*,,DISPLAY COMPLETO,HUAWEI,170,107.5,Inventariable,PZ,100474,true,
1713,5256,DISPLAY HUAWEI HONOR GX8 IPS RIO-L03 DORADO*,,DISPLAY COMPLETO,HUAWEI,210,107.3475,Inventariable,PZ,100476,true,
1714,5257,DISPLAY HUAWEI P10 IPS VTR-L29 VTR-AL00 VTR-TL00 VTR-L09 BLANCO*,,DISPLAY COMPLETO,HUAWEI,300,264,Inventariable,PZ,100477,true,
1715,5258,"DISPLAY HUAWEI P10 LITE IPS WAS-LX1, WAS-LX2, WAS-LX3 BLANCO*",,DISPLAY COMPLETO,HUAWEI,260,176,Inventariable,PZ,100478,true,
1716,5259,"DISPLAY HUAWEI P10 LITE IPS WAS-LX1, WAS-LX2, WAS-LX3 DORADO",,DISPLAY COMPLETO,HUAWEI,260,161,Inventariable,PZ,100479,true,
1717,5260,DISPLAY HUAWEI P10 SELFIE IPS BAC-I03 BLANCO,,DISPLAY COMPLETO,HUAWEI,230,118.35,Inventariable,PZ,100480,true,
1718,5261,DISPLAY HUAWEI P30 LITE 2019 LX3A / NOVA 4E 2019 IPS MAR-LX1M MAR-AL00 MAR-TL00 MAR-LX2,,DISPLAY COMPLETO,HUAWEI,220,127.8261,Inventariable,PZ,100481,true,
1719,5262,DISPLAY HUAWEI P8 LITE IPS ALE-L23 ALE-L21 ALE-L02 NEGRO,,DISPLAY COMPLETO,HUAWEI,160,94,Inventariable,PZ,100482,true,
1720,5263,DISPLAY HUAWEI P8 LITE IPS ALE-L23 ALE-L21 ALE-L02 BLANCO*,,DISPLAY COMPLETO,HUAWEI,170,90,Inventariable,PZ,100483,true,
1721,5264,DISPLAY HUAWEI P8 LITE IPS ALE-L23 ALE-L21 ALE-L02 DORADO*,,DISPLAY COMPLETO,HUAWEI,210,117,Inventariable,PZ,100484,true,
1722,5265,DISPLAY HUAWEI Y5 2018 IPS DRA-L01 DRA-LX2 NEGRO,,DISPLAY COMPLETO,HUAWEI,180,98.1,Inventariable,PZ,100485,true,
1723,5266,DISPLAY HUAWEI Y5 2018 IPS DRA-L01 DRA-LX2 BLANCO,,DISPLAY COMPLETO,HUAWEI,170,93.585,Inventariable,PZ,100486,true,
1724,5267,"DISPLAY HUAWEI Y5 PRO, Y5 2017, Y6 2017, NOVA YOUNG 4G LTE IPS  NEGRO",,DISPLAY COMPLETO,HUAWEI,180,92.5,Inventariable,PZ,100487,true,
1725,5268,"DISPLAY HUAWEI Y5 PRO, Y5 2017, Y6 2017, NOVA YOUNG 4G LTE IPS BLANCO*",,DISPLAY COMPLETO,HUAWEI,180,93,Inventariable,PZ,100488,true,
1726,5269,DISPLAY HUAWEI Y5 PRO IPS MYA-L13 DORADO,,DISPLAY COMPLETO,HUAWEI,180,98.0991,Inventariable,PZ,100489,true,
1727,5270,DISPLAY HUAWEI Y5II IPS CUN-L03 NEGRO,,DISPLAY COMPLETO,HUAWEI,170,93,Inventariable,PZ,100490,true,
1728,5271,DISPLAY HUAWEI Y5II IPS CUN-L03 BLANCO,,DISPLAY COMPLETO,HUAWEI,170,93,Inventariable,PZ,100491,true,
1729,5272,DISPLAY HUAWEI Y5II IPS CUN-L03 DORADO*,,DISPLAY COMPLETO,HUAWEI,165,90,Inventariable,PZ,100492,true,
1730,5273,DISPLAY HUAWEI Y6 2018 IPS ATU-LX3 ATU-L11 BLANCO*,,DISPLAY COMPLETO,HUAWEI,190,112,Inventariable,PZ,100493,true,
1731,5274,DISPLAY HUAWEI Y6 2019 / Y6 PRO 2019 / Y6 PRIME 2019/ HONOR 8A/ HONOR 8A PRO / Y6S IPS MRD-LX1F MRD-LX1 MRD-LX2 JAT-LX1 JAT-L41,,DISPLAY COMPLETO,HUAWEI,170,96.34,Inventariable,PZ,100494,true,
1732,5275,DISPLAY HUAWEI Y6 PRO IPS TIT-L01 TIT-AL00 TIT-U02 NEGRO *,,DISPLAY COMPLETO,HUAWEI,190,49,Inventariable,PZ,100495,true,
1733,5276,DISPLAY HUAWEI Y6 PRO IPS TIT-L01 TIT-AL00 TIT-U02 BLANCO *,,DISPLAY COMPLETO,HUAWEI,190,49,Inventariable,PZ,100496,true,
1734,5277,DISPLAY HUAWEI Y6 PRO IPS TIT-L01 TIT-AL00 TIT-U02 DORADO *,,DISPLAY COMPLETO,HUAWEI,190,49,Inventariable,PZ,100497,true,
1735,5278,"DISPLAY HUAWEI Y7, Y7 LITE, Y7 PRIME, Y7 PRO 2018 NEGRO IPS",,DISPLAY COMPLETO,HUAWEI,200,106,Inventariable,PZ,100498,true,
1736,5279,"DISPLAY HUAWEI Y7, Y7 LITE, Y7 PRIME, Y7 PRO 2018 BLANCO IPS*",,DISPLAY COMPLETO,HUAWEI,200,112,Inventariable,PZ,100499,true,
1737,5280,DISPLAY HUAWEI Y9 PRIME 2019 / Y9S. / HONOR 9X / 9X PRO IPS STK-L21 STK-LX3 STK-L22 STK-LX1 HLK-L41 HLK-L42,,DISPLAY COMPLETO,HUAWEI,220,136.7442,Inventariable,PZ,100500,true,
